"統一編號","公司名稱","負責人","公司地址","實收資本額","公司狀態","產製日期"
"12865296","歐蘭達文創舘股份有限公司","吳O胤","臺北市士林區大南路361號6樓","310000000","核准設立","2017-11-01 03:32:41.01"
"12865330","明暘經貿開發股份有限公司","王O儀","臺北市中山區建國北路2段76號2樓","20000000","核准設立","2017-11-01 03:32:41.01"
"12865789","幫浦群網股份有限公司","陳O明","臺北市內湖區成功路2段8號3樓","1000000","核准設立","2017-11-01 03:32:41.01"
"12867098","快麗安動力行銷股份有限公司","","基隆市暖暖區源遠路二四九巷一八九之一號二樓","5000000","廢止","2017-11-01 03:32:41.01"
"12871086","品華開發股份有限公司","張O松","臺北市中正區忠孝西路1段43號2樓","28380000","核准設立","2017-11-01 03:32:41.01"
"12872402","義貿國際有限公司","彭O棋","臺北市中山區民族東路450號5樓","null","核准設立","2017-11-01 03:32:41.01"
"12873113","賽特資訊服務股份有限公司","詹O志","臺北市大安區敦化南路2段105號12樓","120076410","核准設立","2017-11-01 03:32:41.01"
"12873303","雅室室內用品股份有限公司","","臺北市中山區松江路３０１號６樓之２、之４","1000000","解散","2017-11-01 03:32:41.01"
"12873660","好康銘股份有限公司","孫O睦","臺北市中山區林森北路111號3樓","2000000","核准設立","2017-11-01 03:32:41.01"
"12874106","墨色國際股份有限公司","廖O俐","臺北市內湖區瑞光路300號4樓","22500000","核准設立","2017-11-01 03:32:41.01"
"12875386","雙緁有限公司","陳O安","臺北市信義區虎林街212巷39號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12877194","瑞洋貿易股份有限公司","鄭O女","臺北市中正區牯嶺街53號","5000000","核准設立","2017-11-01 03:32:41.01"
"12877384","開隆昌實業有限公司","","臺北市信義區松隆路３２７號１樓","null","廢止","2017-11-01 03:32:41.01"
"12878172","帝詮有限公司","顏O禎","臺中市西屯區中港路三段101號7樓","null","核准設立","2017-11-01 03:32:41.01"
"12878736","拓碼科技股份有限公司","卓O文","新北市中和區立德街100號5樓","44500000","核准設立","2017-11-01 03:32:41.01"
"12882160","伊盟特國際有限公司","","新北市淡水區英專路一七八號地下三層之六","null","解散","2017-11-01 03:32:41.01"
"12884940","淞雲實業有限公司","","臺中市西區五權路一之六七號六樓之二","null","解散","2017-11-01 03:32:41.01"
"12886378","魔碼網路科技有限公司","","新北市蘆洲區民生街二六號三樓","null","解散","2017-11-01 03:32:41.01"
"12886399","恆青開發事業有限公司","","屏東縣恆春鎮大光里砂尾路三九之十號","null","廢止","2017-11-01 03:32:41.01"
"12886481","驛站事業有限公司","尤O圓","屏東縣恆春鎮綱紗里省北路500之1號","null","核准設立","2017-11-01 03:32:41.01"
"12886567","藍揚科技有限公司","","新北市汐止區民族六街五巷七號　","null","解散","2017-11-01 03:32:41.01"
"12889419","世煜企業股份有限公司","劉O正","臺中市西屯區逢大路35號8樓之2","6000000","核准設立","2017-11-01 03:32:41.01"
"12890817","瑞森國際興業有限公司","李O玲","新北市三峽區中正路1段292巷18號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12891766","冠億國際工程有限公司","廖O甄","高雄市鳳山區文德里文澄街50號14樓","null","核准設立","2017-11-01 03:32:41.01"
"12891787","寶藝國際股份有限公司","楊O洲","臺中市烏日區烏日里三民街250號","20000000","核准設立","2017-11-01 03:32:41.01"
"12894861","鑽巴黎企業有限公司","魏O鳳娥","新竹縣竹北市十興里莊敬五街40號3樓","0","核准設立","2017-11-01 03:32:41.01"
"12900060","訊虎科技股份有限公司","","臺北市中正區忠孝東路1段150號8樓之3","1000000","廢止","2017-11-01 03:32:41.01"
"12902829","興中紙業股份有限公司","王O豐","宜蘭縣五結鄉中興村中興路三段8號","390885000","核准設立","2017-11-01 03:32:41.01"
"12906395","亞諾興實業有限公司","","桃園市八德區寶豐街15巷14號","null","廢止","2017-11-01 03:32:41.01"
"12907330","亞洲購股份有限公司","","臺中市豐原區南村里水源路345號1樓","50000000","解散","2017-11-01 03:32:41.01"
"12910623","黛豐服飾有限公司","","桃園市桃園區中正路九二號地下室及一｜四樓、九四號地下室及一｜四樓","null","解散","2017-11-01 03:32:41.01"
"12913157","海長企業有限公司","黃O璜","臺南市南區鯤鯓路99號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12915562","昶盈科技開發股份有限公司","","新北市永和區環河東路１段１１８號１樓","25000000","廢止","2017-11-01 03:32:41.01"
"12916197","承究實業有限公司","","臺中市梧棲區頂寮里四維東路149巷10號1樓","null","廢止","2017-11-01 03:32:41.01"
"12917549","博威訊科技有限公司","廖O森","臺中市南區樹義里文心南路729號1樓","0","核准設立","2017-11-01 03:32:41.01"
"12920116","威尼頓企業有限公司","楊O君","新北市中和區員山路466巷21弄16號","null","核准設立","2017-11-01 03:32:41.01"
"12920158","孟築建設有限公司","沈O勝","新竹市文華里經國路一段654號5樓","null","核准設立","2017-11-01 03:32:41.01"
"12926054","融陞股份有限公司","","桃園市桃園區南平路108巷11號","10000000","解散","2017-11-01 03:32:41.01"
"12926694","圓康國際股份有限公司","楊O命絜","桃園市龍潭區民治路296號","5000000","核准設立","2017-11-01 03:32:41.01"
"12926879","大員文化事業有限公司","謝O臨","雲林縣斗六市三平里慶生路93號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12932083","都市百貨股份有限公司","鄔O華","臺北市大安區仁愛路4段64號7樓","1250000","核准設立","2017-11-01 03:32:41.01"
"12933196","典創資訊有限公司","","臺北市萬華區民和街３０號","null","解散","2017-11-01 03:32:41.01"
"12937664","和誠國際有限公司","","臺北市中山區撫順街３３號３樓之１","null","廢止","2017-11-01 03:32:41.01"
"12941999","數位趨勢股份有限公司","謝O顯","臺北市松山區南京東路4段1號11樓","12000000","核准設立","2017-11-01 03:32:41.01"
"12943933","仙納杜有限公司","黃O輝","新北市中和區連勝街15巷2號5樓","0","核准設立","2017-11-01 03:32:41.01"
"12944449","翰威國際開發有限公司","游O芬","新北市蘆洲區長安街331巷34號6樓","0","核准設立","2017-11-01 03:32:41.01"
"12948944","電週文化事業股份有限公司","詹O志","臺北市大安區敦化南路2段105號12樓","50148020","核准設立","2017-11-01 03:32:41.01"
"12949134","藍色拿鐵國際有限公司","陳O宇","臺北市士林區小西街28號3樓之3","0","核准設立","2017-11-01 03:32:41.01"
"12950650","富聯網路科技股份有限公司","","臺北市松山區光復北路９５號４樓","20000000","解散","2017-11-01 03:32:41.01"
"12951356","久大順有限公司","陳O任","新北市板橋區光武街110巷10弄15之3號","null","核准設立","2017-11-01 03:32:41.01"
"12951481","吉諨國際行銷股份有限公司","林O雲","新北市板橋區中山路二段三六五號六樓","5000000","核准設立","2017-11-01 03:32:41.01"
"12952101","普羅旺斯實業股份有限公司","王O盈","臺北市大安區仁愛路4段376號15樓之1","30000000","核准設立","2017-11-01 03:32:41.01"
"12953538","國槙工業有限公司","林O水","臺北市南港區南港路3段149巷49弄18號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12953657","成功無上限創新經營發展股份有限公司","","臺北市大安區信義路３段２０２號７樓之２","3000000","解散","2017-11-01 03:32:41.01"
"12953761","搖頭網路科技有限公司","","臺北市大安區復興南路２段１６６號５樓","null","廢止","2017-11-01 03:32:41.01"
"12955819","遠揚聯合科技股份有限公司","謝O台","臺中市南屯區萬和路二段23之4號5樓","7000000","核准設立","2017-11-01 03:32:41.01"
"12955938","世界一資訊股份有限公司","","臺北市中山區建國北路２段１４７號１０樓","11025000","解散","2017-11-01 03:32:41.01"
"12958576","電波戰國企業有限公司","郭O鳳珠","臺北市萬華區長沙街2段89號15樓之1","null","核准設立","2017-11-01 03:32:41.01"
"12958816","力松興業有限公司","郭O松","桃園市蘆竹區南崁路二段9號5樓之12","null","核准設立","2017-11-01 03:32:41.01"
"12961447","遠弘科技股份有限公司","","新北市新店區安祥路106巷50號4樓","12000000","廢止","2017-11-01 03:32:41.01"
"12961869","威利谷國際實業有限公司","陳O美","臺北市中山區松江路168號9樓","0","核准設立","2017-11-01 03:32:41.01"
"12962234","家家通活動量販有限公司","","臺北市信義區莊敬路325巷4號1樓","null","解散","2017-11-01 03:32:41.01"
"12966196","駿輝國際企業有限公司","楊O榮","臺北市內湖區環山路3段16巷1弄3號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12968477","昶德國際奈米生物科技有限公司","王O婷","南投縣國姓鄉柑林村中正路二段三五六之一號一樓","null","核准設立","2017-11-01 03:32:41.01"
"12969172","騰有嘉苑有限公司","蘇O喬","臺北市大同區承德路2段215號11樓","null","核准設立","2017-11-01 03:32:41.01"
"12969264","旺辰實業股份有限公司","李O楓","臺北市中山區龍江路147號6樓之1","60000000","核准設立","2017-11-01 03:32:41.01"
"12971037","陽光士林開發股份有限公司","陳O遠","臺北市士林區福德路31號","2001000000","核准設立","2017-11-01 03:32:41.01"
"12971141","輝柏股份有限公司","姚O秀","臺北市大同區太原路137號1樓","12000000","核准設立","2017-11-01 03:32:41.01"
"12972710","閎暄實業有限公司","","桃園市平鎮區文化街八巷三號一樓","null","解散","2017-11-01 03:32:41.01"
"12973318","全球整合國際網路有限公司","吳O輝","新北市板橋區漢生東路173號2樓之1","0","核准設立","2017-11-01 03:32:41.01"
"12973773","尚品實業有限公司","李O霖","臺北市文山區辛亥路5段83號","null","核准設立","2017-11-01 03:32:41.01"
"12974745","芬達整合行銷股份有限公司","田O慈","臺北市松山區八德路3段232號4樓","10000000","核准設立","2017-11-01 03:32:41.01"
"12975033","衣蝶百貨股份有限公司","","臺北市中山區南京西路１４號１樓","20000000","廢止","2017-11-01 03:32:41.01"
"12976103","五角大廈國際股份有限公司","","臺北市大安區新生南路２段３０巷２１號１樓","1000000","解散","2017-11-01 03:32:41.01"
"12977362","伺動行銷科技股份有限公司","張O家","臺北市大安區敦化南路1段205號14樓之5","8500000","核准設立","2017-11-01 03:32:41.01"
"12979523","金大生有限公司","","臺北市大同區歸綏街１８１號８樓之１０、１１","null","解散","2017-11-01 03:32:41.01"
"12979657","食比富資訊股份有限公司","","臺北市中山區新生北路３段８８巷７號１樓","20000000","解散","2017-11-01 03:32:41.01"
"12981990","台灣百瑞達生活通路股份有限公司","","新北市土城區中央路二段一九一號五樓之二","10000000","解散","2017-11-01 03:32:41.01"
"12982409","筱荷屋股份有限公司","","臺中市龍井區新東里台中港路東園巷一弄四之一號一、二樓","1500000","解散","2017-11-01 03:32:41.01"
"12982772","保衛家有限公司","","新北市永和區中正路五二二號九樓之五","null","廢止","2017-11-01 03:32:41.01"
"12983462","台灣茶師傅企業有限公司","鄒O傑","臺中市中區自由路二段88-5號1樓","null","核准設立","2017-11-01 03:32:41.01"
"12987621","乙鰈百貨有限公司","","臺中市北屯區崇興路一段二號一樓","null","解散","2017-11-01 03:32:41.01"
"12989450","勁旺電腦工場有限公司","李O玲","新北市蘆洲區集賢路306號","null","核准設立","2017-11-01 03:32:41.01"
"12991266","京融國際有限公司","曾O","基隆市仁愛區劉銘傳路43巷3號","null","核准設立","2017-11-01 03:32:41.01"
"12993308","麗舒科技生活用品有限公司","","新竹縣竹北市竹仁里三二鄰中山路四六五號","null","解散","2017-11-01 03:32:41.01"
"12993362","宏將國際開發有限公司","","新北市林口區忠孝路569巷57號1樓","0","解散","2017-11-01 03:32:41.01"
"12996987","澧摩實業有限公司","","屏東縣內埔鄉東片村光復路三七號","null","廢止","2017-11-01 03:32:41.01"
"12999719","豐樂百貨股份有限公司","","南投縣草屯鎮中山街四八八號一樓","60000000","解散","2017-11-01 03:32:41.01"
"12999859","丞富國際實業股份有限公司","","新北市深坑區北深路三段三四九號二樓","50000000","廢止","2017-11-01 03:32:41.01"
"13002516","龍憶科技企業有限公司","周O隆","新北市新店區北新路2段27號1樓","null","核准設立","2017-11-01 03:32:41.01"
"13003331","松懋國際開發有限公司","郭O斐","新北市五股區五福路6巷37號","null","核准設立","2017-11-01 03:32:41.01"
"13004818","仩選實業有限公司","","臺北市中正區廈門街138號","null","解散","2017-11-01 03:32:41.01"
"13012937","普羅美爾企業有限公司","林O慶","新北市新莊區中正路653-1號2樓","null","核准設立","2017-11-01 03:32:41.01"
"13013582","宜聯福利企業股份有限公司","","宜蘭縣宜蘭市文化里復興路二段三六號","5000000","廢止","2017-11-01 03:32:41.01"
"13014338","喜眾企業有限公司","","新北市中和區中山里中正路515號3樓","null","解散","2017-11-01 03:32:41.01"
"13014695","宅博士居家修繕有限公司","林O毅","臺中市烏日區烏日里中山路二段381號2樓","0","核准設立","2017-11-01 03:32:41.01"
